Author;Date;Content;Attachments;
"linuxguy11#3353";"17-Jul-18 11:08 PM";"that is the memory mapping to turn on an LED";"";
"linuxguy11#3353";"17-Jul-18 11:09 PM";"```c
#include ""DSP28x_Project.h""

void main(){
    EALLOW;
    GpioCtrlRegs.GPACTRL.all = 0x00000001;
    GpioCtrlRegs.GPADIR.bit.GPIO0 = 1;
    EDIS;
    GpioDataRegs.GPADAT.bit.GPIO0 = 1;
}
```";"";
"linuxguy11#3353";"17-Jul-18 11:09 PM";"thats the code";"";
"Senvr#7635";"17-Jul-18 11:09 PM";"gg";"";
"Senvr#7635";"17-Jul-18 11:09 PM";"yo i lost my voltimeter but i need to determine the polarity of something what should i do";"";
"linuxguy11#3353";"17-Jul-18 11:09 PM";"led with a 1k resistor in series";"";
"Senvr#7635";"17-Jul-18 11:10 PM";"ah";"";
"Senvr#7635";"17-Jul-18 11:10 PM";"ok";"";
"linuxguy11#3353";"17-Jul-18 11:11 PM";"lol";"";
"linuxguy11#3353";"17-Jul-18 11:11 PM";"now I have to add watchdog timers";"";
"linuxguy11#3353";"17-Jul-18 11:11 PM";"and implemtent cpu interrupts or something";"";
"linuxguy11#3353";"17-Jul-18 11:12 PM";"(Aka. IDK WTF I'm doing, just going to try to make an LED blink)";"";
"linuxguy11#3353";"17-Jul-18 11:22 PM";"brilliant";"";
"linuxguy11#3353";"17-Jul-18 11:22 PM";"now it crashes randomly";"";
"linuxguy11#3353";"17-Jul-18 11:22 PM";"probably because i fucked up the memory map somehow?";"";
"linuxguy11#3353";"17-Jul-18 11:33 PM";"Is 6FE0 + 20 = 7000?";"";
"linuxguy11#3353";"17-Jul-18 11:33 PM";"(In base 16)";"";
"Senvr#7635";"17-Jul-18 11:33 PM";"idk";"";
"Senvr#7635";"17-Jul-18 11:33 PM";"probably";"";
"linuxguy11#3353";"17-Jul-18 11:33 PM";"it looks like it";"";
"linuxguy11#3353";"17-Jul-18 11:33 PM";"kill me, i dont fucking know how to map memory";"";
"linuxguy11#3353";"17-Jul-18 11:34 PM";"im a java programmer not an assembly programmer";"";
"linuxguy11#3353";"17-Jul-18 11:37 PM";"After the 18th line of code the CPU dies?";"";
"linuxguy11#3353";"17-Jul-18 11:37 PM";"I rthink I broke something ;/";"";
"linuxguy11#3353";"17-Jul-18 11:37 PM";"(When I say the CPU dies, I quite literally mean it dies)";"";
"linuxguy11#3353";"17-Jul-18 11:38 PM";"FUCK";"";
"linuxguy11#3353";"17-Jul-18 11:38 PM";"```C28xx: Loader: One or more sections of your program falls into a memory region that is not writable```";"";
"linuxguy11#3353";"17-Jul-18 11:38 PM";"WHO THE FUCK HAS NON WRITABLE MEMORY";"";
"linuxguy11#3353";"17-Jul-18 11:47 PM";"@Senvr we need to talk";"";
"Senvr#7635";"17-Jul-18 11:47 PM";"what";"";
"Senvr#7635";"17-Jul-18 11:47 PM";"ok";"";
"linuxguy11#3353";"17-Jul-18 11:48 PM";"WHERE THE FUCK ARE MY RED LEDS, I HAVE UV LEDS GREEN LEDS BLUE LEDS YELLOW LEDS AND NO RED LEDS WHAT THE FUCK DID YOU DO WITH THEM";"";
"Senvr#7635";"17-Jul-18 11:48 PM";"i dont have the";"";
"Senvr#7635";"17-Jul-18 11:48 PM";"m";"";
"linuxguy11#3353";"17-Jul-18 11:48 PM";"dont bullshit me";"";
"linuxguy11#3353";"17-Jul-18 11:48 PM";"give them back ***or else***";"";
"Senvr#7635";"17-Jul-18 11:48 PM";"or else what";"";
"linuxguy11#3353";"17-Jul-18 11:49 PM";"i will take a UV LED and shove it up your ass and then turn it on so your ass gets a sunburnm";"";
"Senvr#7635";"17-Jul-18 11:49 PM";"it already does";"";
"Senvr#7635";"17-Jul-18 11:49 PM";";)";"";
"linuxguy11#3353";"17-Jul-18 11:49 PM";"haha";"";
"linuxguy11#3353";"17-Jul-18 11:49 PM";"but i will make it worse";"";
"linuxguy11#3353";"17-Jul-18 11:53 PM";"when your program dosen't stop on a `while(1){}` loop";"";
"linuxguy11#3353";"18-Jul-18 12:13 AM";"OK";"";
"linuxguy11#3353";"18-Jul-18 12:13 AM";"so apparently for loops make my CPU crash :/";"";
"Senvr#7635";"18-Jul-18 12:14 AM";"gg";"";
"linuxguy11#3353";"18-Jul-18 12:14 AM";"so no using for loops";"";
"linuxguy11#3353";"18-Jul-18 12:14 AM";"or while loops";"";
"linuxguy11#3353";"18-Jul-18 12:14 AM";"since they cause it to die aswell";"";
"linuxguy11#3353";"18-Jul-18 12:14 AM";"maybe i fucked up the memory mapping?";"";
"linuxguy11#3353";"18-Jul-18 12:15 AM";"WHAT THE LITERAL FUCK";"";
"linuxguy11#3353";"18-Jul-18 12:16 AM";"when i add: `CpuTimer0.PeriodInUSec = 1000000;` my code works?";"";
"linuxguy11#3353";"18-Jul-18 12:16 AM";"wtf?";"";
"linuxguy11#3353";"18-Jul-18 12:16 AM";"kill me";"";
"Senvr#7635";"18-Jul-18 12:16 AM";"";"https://cdn.discordapp.com/attachments/320421951703351296/469039677433708544/shutupnigger.jpg";
"linuxguy11#3353";"18-Jul-18 12:16 AM";"good point";"";
"linuxguy11#3353";"18-Jul-18 12:39 AM";"explain this one:";"";
"linuxguy11#3353";"18-Jul-18 12:39 AM";"";"https://cdn.discordapp.com/attachments/320421951703351296/469045494438559744/unknown.png";
"linuxguy11#3353";"18-Jul-18 12:39 AM";"";"https://cdn.discordapp.com/attachments/320421951703351296/469045534116806657/unknown.png";
"linuxguy11#3353";"18-Jul-18 12:39 AM";"I set i to 2 but it dont change?";"";
"Senvr#7635";"19-Jul-18 05:48 PM";"https://discord.gg/26adVAs";"";
"Senvr#7635";"19-Jul-18 05:48 PM";"are you blind";"";
"linuxguy11#3353";"19-Jul-18 08:31 PM";"?";"";
"Senvr#7635";"19-Jul-18 08:31 PM";"there's";"";
"Senvr#7635";"19-Jul-18 08:31 PM";"new people";"";
"linuxguy11#3353";"19-Jul-18 08:31 PM";"im not on the server";"";
"Senvr#7635";"19-Jul-18 08:32 PM";"u should go on it";"";
"linuxguy11#3353";"19-Jul-18 08:32 PM";"i never joined it";"";
"linuxguy11#3353";"19-Jul-18 08:32 PM";"send me invite";"";
"Senvr#7635";"19-Jul-18 08:32 PM";"hey";"";
"Senvr#7635";"19-Jul-18 08:32 PM";"wanna join a cool server";"";
"Senvr#7635";"19-Jul-18 08:32 PM";"https://discord.gg/ufBDtDj";"";
"linuxguy11#3353";"19-Jul-18 08:32 PM";"oh you got to make me superuse again too";"";
"Senvr#7635";"19-Jul-18 08:32 PM";"*make a vote*";"";
"linuxguy11#3353";"19-Jul-18 08:33 PM";"fuck that shit";"";
"linuxguy11#3353";"19-Jul-18 08:33 PM";"i already did";"";
"linuxguy11#3353";"19-Jul-18 08:34 PM";"WHAT THE FUCK";"";
"Senvr#7635";"19-Jul-18 08:34 PM";"i didnt do it";"";
"linuxguy11#3353";"19-Jul-18 08:34 PM";"dont you own server?";"";
"linuxguy11#3353";"19-Jul-18 08:34 PM";"why you shit user";"";
"Senvr#7635";"19-Jul-18 08:34 PM";"wdym";"";
"linuxguy11#3353";"19-Jul-18 08:34 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/469708732398305291/unknown.png";
"linuxguy11#3353";"19-Jul-18 08:34 PM";"youre shit user";"";
"Senvr#7635";"19-Jul-18 08:34 PM";"i know";"";
"Senvr#7635";"19-Jul-18 08:35 PM";"i got demoted";"";
"linuxguy11#3353";"19-Jul-18 08:35 PM";"wtf?";"";
"Senvr#7635";"19-Jul-18 08:35 PM";"yeah";"";
"linuxguy11#3353";"19-Jul-18 08:35 PM";"promote yourself";"";
"Senvr#7635";"19-Jul-18 08:35 PM";"cant";"";
"linuxguy11#3353";"19-Jul-18 08:35 PM";"i though you were god? who is god?";"";
"Senvr#7635";"19-Jul-18 08:35 PM";"god isnt real";"";
"Senvr#7635";"19-Jul-18 08:35 PM";"im living proof he isnt real";"";
"linuxguy11#3353";"19-Jul-18 08:36 PM";"im confused";"";
"Senvr#7635";"19-Jul-18 08:36 PM";"what are you confused on";"";
"linuxguy11#3353";"19-Jul-18 08:36 PM";"who is server owner?";"";
"Senvr#7635";"19-Jul-18 08:36 PM";"yuki";"";
"linuxguy11#3353";"19-Jul-18 08:36 PM";"wtf";"";
"Senvr#7635";"19-Jul-18 08:37 PM";"???";"";
"linuxguy11#3353";"19-Jul-18 08:37 PM";"i though you were";"";
"Senvr#7635";"19-Jul-18 08:37 PM";"no";"";
"Senvr#7635";"19-Jul-18 08:37 PM";"i never was lmao";"";
"linuxguy11#3353";"19-Jul-18 08:37 PM";"oh";"";
"linuxguy11#3353";"19-Jul-18 08:37 PM";"so my life is a lie";"";
"Senvr#7635";"19-Jul-18 08:37 PM";"me too";"";
"Senvr#7635";"19-Jul-18 08:37 PM";"*but not for long*";"";
"linuxguy11#3353";"19-Jul-18 08:38 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/469709573893390336/unknown.png";
"Senvr#7635";"19-Jul-18 08:38 PM";"moist";"";
"Senvr#7635";"19-Jul-18 08:38 PM";"hey";"";
"linuxguy11#3353";"19-Jul-18 08:38 PM";"taht is a thing";"";
"Senvr#7635";"19-Jul-18 08:38 PM";"nice";"";
"Senvr#7635";"19-Jul-18 08:38 PM";"you know those speakers that take";"";
"Senvr#7635";"19-Jul-18 08:38 PM";"analoug signal";"";
"Senvr#7635";"19-Jul-18 08:38 PM";"those small round speakers";"";
"Senvr#7635";"19-Jul-18 08:38 PM";"2 prongs";"";
"Senvr#7635";"19-Jul-18 08:38 PM";"go on bread boards";"";
"linuxguy11#3353";"19-Jul-18 08:38 PM";"theyre not speackers";"";
"linuxguy11#3353";"19-Jul-18 08:38 PM";"they are peizos";"";
"Senvr#7635";"19-Jul-18 08:38 PM";"aaaah";"";
"Senvr#7635";"19-Jul-18 08:38 PM";"es";"";
"Senvr#7635";"19-Jul-18 08:38 PM";"yes";"";
"Senvr#7635";"19-Jul-18 08:38 PM";"good";"";
"linuxguy11#3353";"19-Jul-18 08:39 PM";"speackers use magnetism, piezos use vibration of a quartz crystal";"";
"Senvr#7635";"19-Jul-18 08:39 PM";"oh";"";
"Senvr#7635";"19-Jul-18 08:39 PM";"but this thing takes like";"";
"Senvr#7635";"19-Jul-18 08:39 PM";"analoug";"";
"Senvr#7635";"19-Jul-18 08:39 PM";"not dc";"";
"linuxguy11#3353";"19-Jul-18 08:39 PM";"but anyways go on";"";
"linuxguy11#3353";"19-Jul-18 08:39 PM";"yes it does";"";
"Senvr#7635";"19-Jul-18 08:39 PM";"not dc?";"";
"linuxguy11#3353";"19-Jul-18 08:39 PM";"it can take ac or dc";"";
"Senvr#7635";"19-Jul-18 08:39 PM";"here ill take a pic";"";
"Senvr#7635";"19-Jul-18 08:39 PM";"hold on";"";
"linuxguy11#3353";"19-Jul-18 08:41 PM";"add a 1M resistor in series and connect it to the wall and youll hear a 60Hz buzz (or 50Hz if you're in Britain)";"";
"Senvr#7635";"19-Jul-18 08:41 PM";"1m";"";
"linuxguy11#3353";"19-Jul-18 08:41 PM";"no dont";"";
"Senvr#7635";"19-Jul-18 08:41 PM";"megaohm?";"";
"linuxguy11#3353";"19-Jul-18 08:41 PM";"1 million ohms";"";
"Senvr#7635";"19-Jul-18 08:41 PM";"oh";"";
"Senvr#7635";"19-Jul-18 08:41 PM";"i dont have one of those";"";
"linuxguy11#3353";"19-Jul-18 08:41 PM";"1 megahom";"";
"linuxguy11#3353";"19-Jul-18 08:41 PM";"dont";"";
"Senvr#7635";"19-Jul-18 08:41 PM";"yes";"";
"Senvr#7635";"19-Jul-18 08:41 PM";"lmao";"";
"Senvr#7635";"19-Jul-18 08:41 PM";"duh";"";
"Senvr#7635";"19-Jul-18 08:41 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/469710531364651020/WIN_20180719_21_41_10_Pro.jpg";
"Senvr#7635";"19-Jul-18 08:41 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/469710532673536010/WIN_20180719_21_41_07_Pro.jpg";
"linuxguy11#3353";"19-Jul-18 08:42 PM";"have a 120V->6.3V transformer and hook it to the output of that with a 1k resistor in series";"";
"Senvr#7635";"19-Jul-18 08:42 PM";"i dont have one of those";"";
"linuxguy11#3353";"19-Jul-18 08:43 PM";"ok";"";
"linuxguy11#3353";"19-Jul-18 08:43 PM";"an arduino?";"";
"Senvr#7635";"19-Jul-18 08:43 PM";"negative";"";
"Senvr#7635";"19-Jul-18 08:43 PM";"i have a rpi";"";
"linuxguy11#3353";"19-Jul-18 08:43 PM";"ok";"";
"linuxguy11#3353";"19-Jul-18 08:43 PM";"i will write you some codes";"";
"Senvr#7635";"19-Jul-18 08:44 PM";"danke";"";
"linuxguy11#3353";"19-Jul-18 08:45 PM";"have a breadboard";"";
"Senvr#7635";"19-Jul-18 08:45 PM";"yes sir";"";
"linuxguy11#3353";"19-Jul-18 08:47 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/469711840570769428/unknown.png";
"linuxguy11#3353";"19-Jul-18 08:47 PM";"make a circuit like that";"";
"linuxguy11#3353";"19-Jul-18 08:47 PM";"led has a 220 resistor and buzzer has a 1k resistor";"";
"Senvr#7635";"19-Jul-18 08:47 PM";"BUZZER";"";
"Senvr#7635";"19-Jul-18 08:47 PM";"thats what its called";"";
"linuxguy11#3353";"19-Jul-18 08:48 PM";"yellow wire goes to GPIO0 on rpi (not pin 0)";"";
"linuxguy11#3353";"19-Jul-18 08:48 PM";"blue wire goes to ground on rpi";"";
"linuxguy11#3353";"19-Jul-18 08:51 PM";"Make sure to run `chmod +x script` on the script";"https://cdn.discordapp.com/attachments/320421951703351296/469712877083951104/script";
"linuxguy11#3353";"19-Jul-18 08:51 PM";"```sh
#!/bin/sh
init(){
    echo ""$1"" > ""/sys/class/gpio/gpioexport""
    echo ""$2"" > ""/sys/class/gpio/gpio$1/direction""
}
onoff(){
    echo ""1"" > ""/sys/class/gpio/gpio$1/value""
    sleep $2
    echo ""0"" > ""/sys/class/gpio/gpio$1/value""
    sleep $2
}


init 0 out

onOff 0 1
```";"";
"Senvr#7635";"19-Jul-18 08:51 PM";"cool beans alrighty";"";
"linuxguy11#3353";"19-Jul-18 08:51 PM";"also make sure to run as sudo/root";"";
"Senvr#7635";"19-Jul-18 08:51 PM";"ok";"";
"Senvr#7635";"19-Jul-18 08:51 PM";"so";"";
"linuxguy11#3353";"19-Jul-18 08:51 PM";"the led should blink once";"";
"Senvr#7635";"19-Jul-18 08:51 PM";"outline me some worst case scenarios";"";
"linuxguy11#3353";"19-Jul-18 08:52 PM";"worst case you screw up the connection and break GPIO0 on the pi";"";
"linuxguy11#3353";"19-Jul-18 08:52 PM";"or kill the pi";"";
"linuxguy11#3353";"19-Jul-18 08:52 PM";"leeme see your setup";"";
"Senvr#7635";"19-Jul-18 08:52 PM";"ok, give me a bit";"";
"Senvr#7635";"19-Jul-18 08:52 PM";"i gotta assemble that crap late im lazy";"";
"linuxguy11#3353";"19-Jul-18 08:52 PM";"i added the resistors for input protection";"";
"Senvr#7635";"19-Jul-18 08:52 PM";"good";"";
"linuxguy11#3353";"19-Jul-18 08:52 PM";"without the 1k it will kill your pi\";"";
"Senvr#7635";"19-Jul-18 08:52 PM";"hmm";"";
"linuxguy11#3353";"19-Jul-18 08:52 PM";"or without the 220";"";
"linuxguy11#3353";"19-Jul-18 08:53 PM";"led is a diode so it becomes a short circuit when forward biased (aka power goes through it)";"";
"linuxguy11#3353";"19-Jul-18 08:53 PM";"the buzzer is a short circuit in general";"";
"linuxguy11#3353";"19-Jul-18 08:53 PM";"the resistors limit the current";"";
"Senvr#7635";"19-Jul-18 08:54 PM";"yes yes";"";
"Senvr#7635";"19-Jul-18 08:54 PM";"I think i have a real diode";"";
"Senvr#7635";"19-Jul-18 08:54 PM";"i guess led's are funner";"";
"linuxguy11#3353";"19-Jul-18 08:54 PM";"in total the resistance is: 1/(1/1000 + 1/220)";"";
"linuxguy11#3353";"19-Jul-18 08:54 PM";"or 180";"";
"linuxguy11#3353";"19-Jul-18 08:55 PM";"or 18.3mA";"";
"Senvr#7635";"19-Jul-18 08:55 PM";"yes";"";
"linuxguy11#3353";"19-Jul-18 08:55 PM";"so you may want to remove the buzzer to lower the current";"";
"linuxguy11#3353";"19-Jul-18 08:55 PM";"however it probably wont hurt anything to go 2mA over the max rating";"";
"linuxguy11#3353";"19-Jul-18 08:56 PM";"so just use the led";"";
"linuxguy11#3353";"19-Jul-18 08:56 PM";"if it blinks then the script works";"";
"Senvr#7635";"19-Jul-18 08:56 PM";"but i want the buzzer to buzz";"";
"Senvr#7635";"19-Jul-18 08:56 PM";"oh ok";"";
"linuxguy11#3353";"19-Jul-18 08:56 PM";"lets start simple --- make sure the script works";"";
"Senvr#7635";"19-Jul-18 08:56 PM";"yes yes";"";
"linuxguy11#3353";"19-Jul-18 08:57 PM";"almost setup?";"";
"Senvr#7635";"19-Jul-18 08:57 PM";"ill set it up in a bit";"";
"linuxguy11#3353";"19-Jul-18 08:58 PM";"when is a bit (so i can determine if i should wait for you)";"";
"Senvr#7635";"19-Jul-18 08:58 PM";"Maybe an hour or so";"";
"Senvr#7635";"19-Jul-18 08:58 PM";"Wait, i can do the LED one now";"";
"linuxguy11#3353";"19-Jul-18 08:58 PM";"ok, do it";"";
"linuxguy11#3353";"19-Jul-18 08:58 PM";"ill make coffee";"";
"Senvr#7635";"19-Jul-18 08:58 PM";"ok";"";
"linuxguy11#3353";"19-Jul-18 08:59 PM";"also see if you can modify the code to get a blinking light (using a while loop)";"";
"linuxguy11#3353";"19-Jul-18 09:00 PM";"if i didnt fuck uyp my code";"";
"linuxguy11#3353";"19-Jul-18 09:05 PM";"oh shit";"";
"linuxguy11#3353";"19-Jul-18 09:05 PM";"there is no gpio 0 on orange pi";"";
"Senvr#7635";"19-Jul-18 09:05 PM";"gg";"";
"linuxguy11#3353";"19-Jul-18 09:05 PM";"i modify my code";"";
"linuxguy11#3353";"19-Jul-18 09:06 PM";"```sh
gpio=4

init $gpio out

onOff $gpio 1
```";"";
"linuxguy11#3353";"19-Jul-18 09:06 PM";"there";"";
"linuxguy11#3353";"19-Jul-18 09:06 PM";"thats a fix";"";
"linuxguy11#3353";"19-Jul-18 09:07 PM";"i recommend using gpio4";"";
"Senvr#7635";"19-Jul-18 09:07 PM";"ok";"";
"linuxguy11#3353";"19-Jul-18 09:09 PM";"also to copy the files you can use `scp` on linux or WinSCP on windows";"";
"linuxguy11#3353";"19-Jul-18 09:10 PM";"make sure your rpi has SSH though `sudo raspi-config` will let you turn it on";"";
"Senvr#7635";"19-Jul-18 09:10 PM";"yes";"";
"Senvr#7635";"19-Jul-18 09:10 PM";"i use ssh for my pi 24/7";"";
"linuxguy11#3353";"19-Jul-18 09:10 PM";"nice";"";
"linuxguy11#3353";"19-Jul-18 09:13 PM";"I made some file naming mistakes";"https://cdn.discordapp.com/attachments/320421951703351296/469718397337337866/script";
"linuxguy11#3353";"19-Jul-18 09:16 PM";"wrote onOff instead of onoff";"https://cdn.discordapp.com/attachments/320421951703351296/469719220704509954/script";
"linuxguy11#3353";"19-Jul-18 09:25 PM";"I made the codes better";"https://cdn.discordapp.com/attachments/320421951703351296/469721556013285386/script";
"linuxguy11#3353";"19-Jul-18 09:31 PM";"I made it even EVN better";"https://cdn.discordapp.com/attachments/320421951703351296/469723039538479106/script";
"Senvr#7635";"22-Jul-18 02:19 PM";"Listen man,  you really need to stop tagging here/everryone/every rank/etc. I know you're doing it for the meme which I understand but its very annoying to people and people have left for it";"";
"Senvr#7635";"22-Jul-18 02:20 PM";"Im not trying to be controlling or oppressive but it's a well drawn out rule that everyone agrees should be in place";"";
"Senvr#7635";"22-Jul-18 02:20 PM";"Doing it like once and a while for the meme is ok but as much as you were doing it is  a bit much";"";
"linuxguy11#3353";"22-Jul-18 02:22 PM";"Whats wrong with here?";"";
"linuxguy11#3353";"22-Jul-18 02:22 PM";"It only tags people on the server";"";
"linuxguy11#3353";"22-Jul-18 02:22 PM";"Not people on other servers";"";
"Senvr#7635";"22-Jul-18 02:22 PM";"tags everyone who is online, while yes being less people its still irritating and i have gotten complaints about it b efore";"";
"linuxguy11#3353";"22-Jul-18 02:22 PM";"ok";"";
"linuxguy11#3353";"22-Jul-18 02:22 PM";"well change the rule";"";
"linuxguy11#3353";"22-Jul-18 02:22 PM";"becuase in all of my other servers @here is fine";"";
"Senvr#7635";"22-Jul-18 02:23 PM";"oki doki";"";
"linuxguy11#3353";"22-Jul-18 02:23 PM";"and thats a very simple misunderstanding someone could make, and I honestly didnt kbnow sdince I use it on every other server fine";"";
"Senvr#7635";"22-Jul-18 02:23 PM";"ah, yeah, i see what you mean";"";
"Senvr#7635";"22-Jul-18 02:23 PM";"Well, ill repromote you";"";
"Senvr#7635";"22-Jul-18 02:23 PM";"But";"";
"Senvr#7635";"22-Jul-18 02:24 PM";"Just a heads up, tagging at here for the meme every once and a while is ok";"";
"Senvr#7635";"22-Jul-18 02:24 PM";"and making announcements is ok as well";"";
"linuxguy11#3353";"22-Jul-18 02:24 PM";"sorry, i didnt know @here was a big deal";"";
"Senvr#7635";"22-Jul-18 02:24 PM";"Its ok, sorry that i gotta be a cunt abt it";"";
"linuxguy11#3353";"22-Jul-18 02:24 PM";"```asm
Example ADD instruction:
RRD <R1>
RWR ALUA
RRD <R2>
RWR ALUB
SET addition
RWR OPC
RRD ALUO
RWR <R3>
PCI
```";"";
"linuxguy11#3353";"22-Jul-18 02:24 PM";"This is an instruction set for my instruction set";"";
"Senvr#7635";"22-Jul-18 02:25 PM";"oh";"";
"Senvr#7635";"22-Jul-18 02:25 PM";"yes";"";
"linuxguy11#3353";"22-Jul-18 02:25 PM";"so I can have a multiply instruction on a computer that dont have a multiplier inside the CPU";"";
"linuxguy11#3353";"22-Jul-18 02:26 PM";"known as microcode, and I think most modern cpus have it too (but not sure)";"";
"Senvr#7635";"22-Jul-18 02:26 PM";"nice";"";
"Senvr#7635";"22-Jul-18 02:26 PM";"i dont understand python yet";"";
"linuxguy11#3353";"22-Jul-18 02:26 PM";"Heres the full microcode string to add 2+2: 030202100211030802120113";"";
"Senvr#7635";"22-Jul-18 02:27 PM";"oh";"";
"Senvr#7635";"22-Jul-18 02:27 PM";"nice";"";
"Senvr#7635";"22-Jul-18 02:27 PM";"I mean i do, i can read it and what not and ive made a bot but i still use b a s h";"";
"Senvr#7635";"22-Jul-18 02:27 PM";"eyet";"";
"linuxguy11#3353";"22-Jul-18 02:27 PM";"Heres the CPU I ran it on";"";
"linuxguy11#3353";"22-Jul-18 02:27 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/470703430432849920/unknown.png";
"linuxguy11#3353";"22-Jul-18 02:27 PM";"```
ABCco8r2 Microcode

2 bytes
1st byte - Instruction
2nd byte - Parameter

0x00, NOP - Do nothing
0x01, RRD <r1> - Puts register <r1> contents on bus
0x02, RWR <r1> - Writes data on bus to register <r1>
0x03, SET <val> - Sets bus to <val>
0x04, JZE <loc> - Jumps to <loc> if bus is zero
0x05, JNZ <loc> - Jumps to <loc> if bus isn't zero 
0x06, HLT - Halts CPU and waits for an interrupt
0x07, PCI - Increments program counter (thus stopping microcode execution)
```";"";
"Senvr#7635";"22-Jul-18 02:28 PM";"oh nice";"";
"Senvr#7635";"22-Jul-18 02:28 PM";"well, i made you superuser and clarified the rule";"";
"linuxguy11#3353";"22-Jul-18 02:28 PM";"ok good";"";
"Senvr#7635";"22-Jul-18 02:28 PM";"ja";"";
"Senvr#7635";"22-Jul-18 02:28 PM";"also";"";
"Senvr#7635";"22-Jul-18 02:28 PM";"next rust wipe cycle, wanna do duo?";"";
"Senvr#7635";"22-Jul-18 02:28 PM";"on a good server";"";
"linuxguy11#3353";"22-Jul-18 02:28 PM";"***maybe***";"";
"linuxguy11#3353";"22-Jul-18 02:29 PM";"SINCE UNITY WONT FUCKING FIX THE DAMN LINUX KEYBOARD BUG";"";
"Senvr#7635";"22-Jul-18 02:29 PM";"gg";"";
"Senvr#7635";"22-Jul-18 02:29 PM";"Well they have time";"";
"linuxguy11#3353";"22-Jul-18 02:29 PM";"it even happens in my own game";"";
"linuxguy11#3353";"22-Jul-18 02:29 PM";"no jk";"";
"Senvr#7635";"22-Jul-18 02:29 PM";"They have time, so";"";
"Senvr#7635";"22-Jul-18 02:29 PM";"And im sure they're getting complaints out the ass";"";
"linuxguy11#3353";"22-Jul-18 02:29 PM";"i updated it so I could get the new TileMap AI pathfinding thing they added and now its broke 😭";"";
"Senvr#7635";"22-Jul-18 02:30 PM";"ah sheit";"";
"linuxguy11#3353";"22-Jul-18 02:30 PM";"so any gamedevelopment on my shit is stalled";"";
"linuxguy11#3353";"22-Jul-18 02:30 PM";"since it happens in the editor too (sometimes)";"";
"linuxguy11#3353";"22-Jul-18 02:30 PM";"theyll fix it (i hope)";"";
"Senvr#7635";"22-Jul-18 02:30 PM";"ja";"";
"Senvr#7635";"22-Jul-18 02:30 PM";"they will";"";
"Senvr#7635";"22-Jul-18 02:30 PM";"hopefully soon";"";
"linuxguy11#3353";"22-Jul-18 02:31 PM";"probably since theyre are alot more crazy linux gamers/gamedevs out there";"";
"linuxguy11#3353";"22-Jul-18 02:31 PM";"```In October 2013, the Steam Hardware Survey showed 0.98 percent of Linux users. That's about 637,000 Linux gamers. In February 2015, the Steam Hardware Survey showed 0.91 percent of Linux users. That's over 1.2 million Linux gamers!```";"";
"linuxguy11#3353";"22-Jul-18 02:31 PM";"Thats 2013";"";
"Senvr#7635";"22-Jul-18 02:32 PM";"gg";"";
"linuxguy11#3353";"22-Jul-18 02:32 PM";"Now its probably like 5%";"";
"linuxguy11#3353";"22-Jul-18 02:32 PM";"lol";"";
"linuxguy11#3353";"22-Jul-18 02:32 PM";"still small, but 5% of a 100 million is 5 million and 5 million people are alot";"";
"Senvr#7635";"22-Jul-18 02:32 PM";"yes";"";
"Senvr#7635";"22-Jul-18 02:32 PM";"quite a lot";"";
"Senvr#7635";"22-Jul-18 02:32 PM";"vhe are taking over";"";
"Senvr#7635";"22-Jul-18 02:33 PM";"YEeT";"";
"linuxguy11#3353";"22-Jul-18 02:33 PM";"anyways ima go design a cpu";"";
"Senvr#7635";"22-Jul-18 02:33 PM";"ok cool, have fun";"";
"linuxguy11#3353";"22-Jul-18 02:45 PM";"";"https://cdn.discordapp.com/attachments/320421951703351296/470708057492684800/unknown.png";
"linuxguy11#3353";"22-Jul-18 02:45 PM";"lol";"";
"linuxguy11#3353";"22-Jul-18 02:46 PM";"thats my ""comments""";"";
"Senvr#7635";"22-Jul-18 02:46 PM";"haha";"";
"linuxguy11#3353";"22-Jul-18 03:05 PM";"microcode works *somehow*";"";
"Senvr#7635";"22-Jul-18 03:07 PM";"nice";"";
"Senvr#7635";"26-Jul-18 08:41 PM";"oh yes";"";
"Senvr#7635";"26-Jul-18 08:41 PM";"also";"";
"Senvr#7635";"26-Jul-18 08:41 PM";"remind me whne rust wipe";"";
"linuxguy11#3353";"26-Jul-18 08:41 PM";"ok";"";
"linuxguy11#3353";"26-Jul-18 08:42 PM";"idfk";"";
"Senvr#7635";"26-Jul-18 08:42 PM";"danke daddy";"";
"linuxguy11#3353";"26-Jul-18 08:42 PM";"im not playing rust";"";
"Senvr#7635";"26-Jul-18 08:42 PM";"o";"";
"Senvr#7635";"26-Jul-18 08:42 PM";"ok";"";
"Senvr#7635";"26-Jul-18 08:42 PM";"like, you aint playing next wipe or";"";
"linuxguy11#3353";"26-Jul-18 08:42 PM";"never";"";
"linuxguy11#3353";"26-Jul-18 08:42 PM";"until they fix keyboard bug";"";
"Senvr#7635";"26-Jul-18 08:42 PM";"oh";"";
"linuxguy11#3353";"26-Jul-18 08:43 PM";"i found out it happens on windows too, in other unity based games";"";
